zip,state,latitude,longitude,No_requests
83713,ID,43.638314,-116.33059,1
62221,IL,38.532311,-89.93996,1
80906,CO,38.791242,-104.82492,1
63116,MO,38.580552,-90.26307,1
89147,NV,36.113059,-115.27343,1
28227,NC,35.192919,-80.66822,1
19149,PA,40.037711,-75.06658,2
30127,GA,33.874553,-84.68784,1
53095,WI,43.40328,-88.18026,1
04255,ME,44.35976,-70.67231,1
30076,GA,34.032532,-84.31774,1
46725,IN,41.166034,-85.48313,1
34744,FL,28.308979,-81.37594,2
30097,GA,34.020621,-84.14294,1
89502,NV,39.499862,-119.77497,1
02818,RI,41.649733,-71.46815,1
60042,IL,42.277691,-88.20074,1
55428,MN,45.059997,-93.37702,2
36115,AL,32.404754,-86.24963,3
94533,CA,38.269582,-122.03701,2
39759,MS,33.450215,-88.82383,1
43065,OH,40.155515,-83.08415,2
94065,CA,37.533538,-122.24602,2
53048,WI,43.584926,-88.44594,1
77083,TX,29.691714,-95.64978,1
92882,CA,33.866555,-117.59167,1
74401,OK,35.739681,-95.40711,1
48911,MI,42.677335,-84.56913,1
67443,KS,38.372202,-97.53229,1
02777,MA,41.741551,-71.21433,1
77840,TX,30.614647,-96.32641,1
37127,TN,35.791021,-86.34445,1
01904,MA,42.490421,-70.96579,1
96818,HI,21.36425,-157.96316,1
60645,IL,42.008956,-87.69634,1
49442,MI,43.232615,-86.1955,1
89109,NV,36.126038,-115.14796,1
02026,MA,42.244609,-71.16553,1
94116,CA,37.743381,-122.48578,1
86314,AZ,34.621743,-112.32176,2
42518,KY,36.94593,-84.63278,1
94612,CA,37.809427,-122.27172,1
08810,NJ,40.372881,-74.51363,1
53188,WI,43.020762,-88.26852,2
54751,WI,44.86877,-91.92915,1
11746,NY,40.821698,-73.37553,1
06111,CT,41.688899,-72.73101,1
50322,IA,41.630521,-93.7238,1
14619,NY,43.136363,-77.64685,3
61832,IL,40.133786,-87.62898,1
98383,WA,47.667257,-122.69055,1
46979,IN,40.427588,-86.26918,1
97267,OR,45.408882,-122.61476,1
93401,CA,35.262548,-120.65196,2
60516,IL,41.761463,-88.01334,1
21093,MD,39.435789,-76.63614,1
53211,WI,43.083012,-87.8859,4
91405,CA,34.199704,-118.44724,2
48326,MI,42.661129,-83.24571,1
17844,PA,40.928666,-77.05294,1
19006,PA,40.129509,-75.06115,1
89031,NV,36.256479,-115.16139,1
32095,FL,29.923718,-81.33962,1
20016,DC,38.94081,-77.08723,2
80910,CO,38.813044,-104.77158,1
90804,CA,33.783467,-118.15182,2
93711,CA,36.831723,-119.83198,1
32308,FL,30.531677,-84.16049,1
06279,CT,41.896875,-72.27456,1
87020,NM,35.122129,-107.90777,1
92101,CA,32.719601,-117.16246,2
22307,VA,38.774863,-77.0593,1
60630,IL,41.971044,-87.75869,1
84780,UT,37.144146,-113.49671,1
28804,NC,35.635844,-82.55992,1
26101,WV,39.265408,-81.53706,1
32043,FL,29.97289,-81.72195,3
73071,OK,35.225702,-97.42394,2
33884,FL,27.997387,-81.68256,1
12801,NY,43.312104,-73.64825,1
70809,LA,30.403341,-91.08035,1
14086,NY,42.904258,-78.65519,1
92278,CA,34.360235,-116.20964,1
30340,GA,33.899381,-84.25367,1
20886,MD,39.178737,-77.19564,1
93449,CA,35.150886,-120.65401,1
08822,NJ,40.515645,-74.85319,1
63119,MO,38.590652,-90.35168,4
89145,NV,36.167731,-115.26791,1
44129,OH,41.397701,-81.73575,1
29630,SC,34.733515,-82.78407,1
63130,MO,38.663951,-90.32348,2
73112,OK,35.517857,-97.57284,1
63544,MO,40.244242,-92.85127,1
95050,CA,37.347791,-121.95131,2
64468,MO,40.341716,-94.87498,1
14613,NY,43.182163,-77.63794,1
66605,KS,39.013988,-95.65056,1
33705,FL,27.741306,-82.64349,1
83687,ID,43.590212,-116.53781,1
54942,WI,44.29382,-88.53557,1
44515,OH,41.099008,-80.74545,3
80513,CO,40.294423,-105.08431,1
02067,MA,42.113749,-71.17923,1
66203,KS,39.020405,-94.70583,1
79401,TX,33.578935,-101.8316,1
92069,CA,33.144908,-117.17128,1
01772,MA,42.297643,-71.53369,1
55343,MN,44.921599,-93.40857,2
46239,IN,39.732943,-85.99903,1
02542,MA,41.665605,-70.52456,1
48445,MI,43.952534,-83.02017,1
54409,WI,45.121666,-89.13388,1
40207,KY,38.257489,-85.65134,2
84123,UT,40.659514,-111.92226,1
71111,LA,32.552315,-93.70836,1
30189,GA,34.117565,-84.57176,2
63126,MO,38.552303,-90.37921,1
95820,CA,38.535795,-121.44663,1
77042,TX,29.741565,-95.55996,1
67846,KS,37.976008,-100.82503,1
55812,MN,46.809438,-92.07319,1
80227,CO,39.668576,-105.09191,1
52240,IA,41.649867,-91.52019,1
49221,MI,41.900927,-84.04585,1
44512,OH,41.032675,-80.66467,1
01464,MA,42.559289,-71.64555,1
92020,CA,32.7991,-116.97334,1
32708,FL,28.683408,-81.28151,1
40031,KY,38.407833,-85.38475,1
49855,MI,46.554402,-87.42223,1
96778,HI,19.494625,-154.9266,1
90019,CA,34.048411,-118.34015,1
61554,IL,40.567088,-89.63382,1
44266,OH,41.159224,-81.23143,2
60056,IL,42.065427,-87.93621,2
60014,IL,42.226623,-88.33066,1
12449,NY,41.993639,-73.99843,1
32601,FL,29.653195,-82.3244,2
12831,NY,43.174566,-73.68848,1
40242,KY,38.279059,-85.59037,1
46112,IN,39.84952,-86.38739,1
03768,NH,43.823864,-72.13297,1
55014,MN,45.153516,-93.14463,1
45230,OH,39.078368,-84.38865,1
66502,KS,39.184986,-96.56932,1
65202,MO,39.00234,-92.30033,1
30096,GA,33.979401,-84.15118,2
02903,RI,41.8208,-71.41306,2
23229,VA,37.593546,-77.56271,1
30741,GA,34.96311,-85.27405,1
22180,VA,38.894711,-77.25337,1
78252,TX,29.335577,-98.70173,1
59072,MT,46.53932,-108.53775,1
66762,KS,37.408511,-94.70414,2
97701,OR,44.091256,-121.29769,1
75089,TX,32.923924,-96.54697,1
01880,MA,42.501345,-71.07132,1
01742,MA,42.457201,-71.37478,2
17350,PA,39.874531,-77.06305,2
33309,FL,26.185461,-80.17218,1
32653,FL,29.735832,-82.39008,1
22015,VA,38.788646,-77.27888,1
43081,OH,40.109513,-82.91606,3
22810,VA,38.81913,-78.77149,1
32825,FL,28.543248,-81.2456,1
74354,OK,36.880746,-94.87142,1
30701,GA,34.4966,-84.93798,1
08876,NJ,40.545853,-74.63592,4
01860,MA,42.834246,-71.00207,1
20880,MD,39.139535,-77.17592,1
46143,IN,39.601649,-86.12734,1
21050,MD,39.574606,-76.39022,1
12110,NY,42.74964,-73.76802,1
48038,MI,42.603172,-82.94459,1
44039,OH,41.389546,-82.0046,1
77803,TX,30.678097,-96.37639,1
75605,TX,32.557684,-94.74353,2
33901,FL,26.62365,-81.8727,1
17972,PA,40.614771,-76.19352,1
77034,TX,29.63643,-95.21789,1
95236,CA,38.018456,-121.05675,1
53403,WI,42.704519,-87.80062,1
32404,FL,30.188585,-85.56392,1
77018,TX,29.825476,-95.42619,1
68164,NE,41.296198,-96.11027,1
12533,NY,41.573253,-73.79347,1
21114,MD,39.012134,-76.68561,1
42445,KY,37.12596,-87.87429,1
43551,OH,41.540724,-83.58904,3
21113,MD,39.079902,-76.70867,1
45251,OH,39.258124,-84.58733,1
46530,IN,41.741872,-86.13717,1
11510,NY,40.654112,-73.6095,1
48005,MI,42.842554,-82.91471,1
40511,KY,38.105283,-84.50775,1
89431,NV,39.542711,-119.75445,2
36264,AL,33.613541,-85.55457,1
68122,NE,41.348081,-96.04609,1
98826,WA,47.728186,-120.73874,1
18249,PA,40.99118,-76.09565,1
73118,OK,35.515008,-97.53106,1
80232,CO,39.690387,-105.08866,1
32726,FL,28.850617,-81.68034,1
60559,IL,41.795358,-87.97778,1
29070,SC,33.931279,-81.465,1
20851,MD,39.076608,-77.1232,1
48341,MI,42.626947,-83.30243,1
91607,CA,34.165706,-118.39986,1
33823,FL,28.068865,-81.80267,1
70003,LA,29.997168,-90.2138,2
78746,TX,30.287739,-97.8022,2
47901,IN,40.418585,-86.88975,4
28226,NC,35.107804,-80.82139,1
48912,MI,42.734434,-84.52497,1
19403,PA,40.146069,-75.38378,1
14215,NY,42.934757,-78.8118,1
79416,TX,33.591877,-101.94754,2
63376,MO,38.778579,-90.62045,1
77057,TX,29.745129,-95.49131,1
77379,TX,30.024749,-95.53215,1
19063,PA,39.916078,-75.40251,1
70806,LA,30.44495,-91.13806,1
49017,MI,42.35714,-85.20257,1
60004,IL,42.108428,-87.97723,1
63366,MO,38.786335,-90.72121,2
53150,WI,42.901235,-88.12464,1
94954,CA,38.243299,-122.6069,1
23233,VA,37.622465,-77.61965,3
48655,MI,43.297082,-84.14652,1
11211,NY,40.71209,-73.95427,1
42141,KY,36.970776,-85.91232,1
95437,CA,39.43695,-123.76087,1
23221,VA,37.557626,-77.48844,2
77536,TX,29.687657,-95.1201,1
97202,OR,45.481791,-122.64055,3
41722,KY,37.369312,-83.1156,1
32603,FL,29.653145,-82.3469,2
47129,IN,38.303945,-85.76787,2
48187,MI,42.33087,-83.47575,2
07040,NJ,40.728901,-74.26821,2
39401,MS,31.285508,-89.2799,1
71118,LA,32.397255,-93.8043,1
82070,WY,41.232815,-105.75364,1
62330,IL,40.630407,-91.15278,1
13676,NY,44.651265,-74.95289,1
12144,NY,42.63738,-73.72587,1
97720,OR,43.600795,-118.96382,1
80112,CO,39.579454,-104.88288,1
77009,TX,29.79326,-95.36735,1
46321,IN,41.551457,-87.50143,1
32112,FL,29.425693,-81.55686,1
02451,MA,42.393029,-71.24771,1
78681,TX,30.518975,-97.71439,3
44301,OH,41.043955,-81.51919,1
02889,RI,41.706814,-71.3911,1
55021,MN,44.29478,-93.28732,1
32792,FL,28.607077,-81.30606,1
74114,OK,36.126894,-95.94657,2
01450,MA,42.609887,-71.55722,1
90404,CA,34.026959,-118.47432,1
50677,IA,42.741016,-92.45984,1
37766,TN,36.388766,-84.08164,1
19901,DE,39.16426,-75.51163,1
29063,SC,34.120487,-81.19686,2
19008,PA,39.974378,-75.36083,1
13502,NY,43.114519,-75.22284,1
33177,FL,25.595983,-80.40234,1
80903,CO,38.834282,-104.81654,2
32114,FL,29.204009,-81.03602,1
33308,FL,26.191111,-80.10846,1
63026,MO,38.502854,-90.46088,1
74137,OK,36.025405,-95.92953,1
91364,CA,34.158214,-118.60061,1
89108,NV,36.205718,-115.22363,1
93907,CA,36.754058,-121.66472,1
60637,IL,41.779384,-87.60544,1
14221,NY,42.977456,-78.73356,1
18042,PA,40.681798,-75.22082,2
80631,CO,40.421845,-104.69175,1
32712,FL,28.713173,-81.52359,1
65550,MO,37.862197,-91.93811,1
21234,MD,39.385006,-76.54177,1
58270,ND,48.39642,-97.78025,1
06905,CT,41.081396,-73.54506,1
22947,VA,38.025346,-78.32925,1
90731,CA,33.732368,-118.28905,1
90403,CA,34.032159,-118.49022,1
37363,TN,35.087881,-85.06005,1
85710,AZ,32.213291,-110.82559,1
77662,TX,30.142953,-94.00797,1
56716,MN,47.761982,-96.58055,1
63125,MO,38.524066,-90.2895,1
20121,VA,38.82571,-77.43964,1
01752,MA,42.350909,-71.54753,1
97225,OR,45.497856,-122.76988,2
55976,MN,43.862105,-92.49849,1
48198,MI,42.247039,-83.58215,1
76021,TX,32.851678,-97.13849,2
11414,NY,40.658188,-73.84321,1
34235,FL,27.365549,-82.48659,1
90029,CA,34.090259,-118.29455,1
07960,NJ,40.79215,-74.48559,2
77450,TX,29.758799,-95.74751,1
44691,OH,40.800086,-81.95726,2
55330,MN,45.317152,-93.58117,2
11767,NY,40.842962,-73.14303,1
32137,FL,29.581683,-81.21645,1
48146,MI,42.243488,-83.18097,1
44286,OH,41.233722,-81.63222,1
48034,MI,42.474234,-83.29078,1
26508,WV,39.61098,-79.89947,1
65203,MO,38.925204,-92.36887,2
33313,FL,26.148613,-80.22446,1
60139,IL,41.920228,-88.07891,1
03301,NH,43.213705,-71.53774,3
38654,MS,34.954106,-89.83743,1
13041,NY,43.1835,-76.18002,1
78945,TX,29.909764,-96.8745,1
38122,TN,35.155589,-89.92315,1
19711,DE,39.700561,-75.7431,2
45380,OH,40.231735,-84.49935,1
59079,MT,46.001031,-108.3527,1
07950,NJ,40.842399,-74.48223,1
06512,CT,41.276497,-72.87412,1
02171,MA,42.284498,-71.02316,1
13211,NY,43.098917,-76.13688,1
04258,ME,44.154921,-70.33319,1
96821,HI,21.287967,-157.75456,1
43215,OH,39.965131,-83.00431,2
27587,NC,35.97154,-78.52241,1
15801,PA,41.125563,-78.74648,2
98632,WA,46.156082,-122.98043,1
40601,KY,38.201649,-84.86935,3
62704,IL,39.7778,-89.67982,1
11554,NY,40.7143,-73.55527,1
35244,AL,33.356981,-86.81577,1
46580,IN,41.2281,-85.85778,1
32068,FL,30.074926,-81.87932,1
98661,WA,45.63873,-122.62846,1
98178,WA,47.497971,-122.24664,1
75633,TX,32.145212,-94.31256,1
90605,CA,33.945413,-118.03362,1
33030,FL,25.479438,-80.48687,1
85705,AZ,32.260316,-110.98534,2
38135,TN,35.232085,-89.85214,2
45385,OH,39.682836,-83.92144,1
46250,IN,39.905689,-86.06733,1
27616,NC,35.865441,-78.54929,1
67301,KS,37.216856,-95.72898,1
33702,FL,27.843052,-82.6449,1
36301,AL,31.180076,-85.4045,1
57006,SD,44.305418,-96.7906,2
68502,NE,40.789051,-96.69589,3
07067,NJ,40.591653,-74.31341,1
79925,TX,31.782408,-106.36353,1
02891,RI,41.354881,-71.80387,1
44125,OH,41.414403,-81.60793,1
82072,WY,41.344843,-105.58626,1
30082,GA,33.859137,-84.53744,1
75650,TX,32.507527,-94.55839,1
78232,TX,29.584698,-98.46987,4
60606,IL,41.882582,-87.6376,1
33134,FL,25.753927,-80.27034,1
70458,LA,30.269565,-89.77587,1
74011,OK,35.992283,-95.80542,1
40241,KY,38.305636,-85.58424,2
76135,TX,32.823629,-97.45167,1
46222,IN,39.786793,-86.21093,1
78748,TX,30.17202,-97.82265,1
33433,FL,26.347711,-80.15648,1
66614,KS,39.015374,-95.76057,1
75007,TX,33.00542,-96.89773,1
44304,OH,41.081788,-81.50745,1
77304,TX,30.33146,-95.50703,1
29118,SC,33.548282,-80.88513,1
11010,NY,40.701702,-73.67562,1
78611,TX,30.767327,-98.30109,1
08028,NJ,39.700008,-75.11951,1
85730,AZ,32.179227,-110.81032,1
83616,ID,43.705551,-116.36346,2
04457,ME,45.368934,-68.48354,1
33168,FL,25.892185,-80.21032,1
98001,WA,47.303722,-122.26608,2
91602,CA,34.152476,-118.36841,2
46350,IN,41.605749,-86.71983,1
52057,IA,42.484297,-91.45231,1
63109,MO,38.586052,-90.2941,2
75010,TX,33.030556,-96.89328,1
32920,FL,28.390932,-80.60501,1
27203,NC,35.686122,-79.82919,1
27278,NC,36.079726,-79.09459,1
37153,TN,35.751016,-86.55056,1
65804,MO,37.161299,-93.2519,1
74055,OK,36.278298,-95.8305,1
75074,TX,33.028921,-96.68102,1
48072,MI,42.497035,-83.18532,1
43402,OH,41.388519,-83.65795,7
44221,OH,41.141456,-81.47928,1
43612,OH,41.706048,-83.5577,1
19033,PA,39.890462,-75.32755,1
65023,MO,38.630396,-92.39311,1
40475,KY,37.745999,-84.28433,1
10463,NY,40.881086,-73.90749,3
52241,IA,41.688215,-91.58676,1
98607,WA,45.60916,-122.40547,1
51104,IA,42.524145,-96.40292,1
46940,IN,40.680911,-85.72135,1
21045,MD,39.207523,-76.82527,1
76904,TX,31.344515,-100.47217,1
19067,PA,40.214661,-74.81812,3
11947,NY,40.943323,-72.57996,1
37664,TN,36.522968,-82.51162,1
81005,CO,38.235865,-104.66972,1
91321,CA,34.377782,-118.51489,1
60435,IL,41.54338,-88.11963,1
32953,FL,28.396301,-80.70198,1
27513,NC,35.797882,-78.79702,1
78666,TX,29.876944,-97.94668,4
95667,CA,38.724682,-120.79533,1
49770,MI,45.360111,-84.93774,1
95492,CA,38.54486,-122.80785,1
28027,NC,35.405636,-80.63823,1
70005,LA,29.999453,-90.13398,1
81101,CO,37.471802,-105.83471,1
07405,NJ,40.99313,-74.35893,1
62052,IL,39.114762,-90.32442,1
15333,PA,40.010135,-80.00537,1
75601,TX,32.505248,-94.73172,1
15089,PA,40.211895,-79.75483,1
14424,NY,42.85297,-77.29466,1
28805,NC,35.599363,-82.50007,1
50588,IA,42.646924,-95.1807,1
98908,WA,46.605303,-120.61762,1
33015,FL,25.938687,-80.3182,1
26104,WV,39.285724,-81.52639,1
98674,WA,45.928662,-122.70284,1
01850,MA,42.655791,-71.30504,1
78613,TX,30.501272,-97.83087,1
70123,LA,29.952605,-90.20536,1
45322,OH,39.877745,-84.30999,1
33460,FL,26.619695,-80.05676,1
06513,CT,41.315797,-72.8803,1
29678,SC,34.660345,-82.94557,1
76054,TX,32.858398,-97.17681,2
62702,IL,39.819,-89.64379,1
01379,MA,42.547274,-72.41724,2
85374,AZ,33.643508,-112.38502,1
65775,MO,36.719145,-91.87408,2
39648,MS,31.225598,-90.43327,1
29464,SC,32.813518,-79.85899,1
38261,TN,36.426933,-89.0727,1
92503,CA,33.91355,-117.46052,1
62234,IL,38.679282,-89.99407,2
16508,PA,42.097856,-80.09147,1
61704,IL,40.459584,-88.96939,1
48604,MI,43.473075,-83.94479,1
29449,SC,32.715745,-80.26738,1
53142,WI,42.559823,-87.87878,1
45810,OH,40.774039,-83.81821,1
15202,PA,40.502918,-80.0704,2
81004,CO,38.197344,-104.6331,1
55304,MN,45.254715,-93.28652,1
38111,TN,35.10935,-89.94363,2
27605,NC,35.788284,-78.65316,1
84102,UT,40.759246,-111.86371,1
85701,AZ,32.216743,-110.9696,1
72202,AR,34.739224,-92.27765,1
17517,PA,40.234392,-76.12655,1
01054,MA,42.479839,-72.49879,1
94610,CA,37.812377,-122.24199,3
11105,NY,40.774686,-73.90816,1
47274,IN,38.958688,-85.89917,1
49686,MI,44.735559,-85.54511,1
99016,WA,47.648693,-117.15116,3
22306,VA,38.757214,-77.08666,1
48237,MI,42.467235,-83.17952,3
48306,MI,42.708151,-83.16584,2
73008,OK,35.506456,-97.63934,1
55011,MN,45.335128,-93.27434,1
48217,MI,42.277738,-83.1552,1
05346,VT,43.02419,-72.51725,2
69301,NE,42.13928,-102.84937,1
84037,UT,41.032893,-111.93004,2
19473,PA,40.257069,-75.47097,1
90034,CA,34.03056,-118.39804,6
21532,MD,39.64612,-78.93778,1
60185,IL,41.891978,-88.20502,1
21013,MD,39.508739,-76.49191,1
17036,PA,40.270367,-76.7048,1
11963,NY,40.99628,-72.31074,1
03608,NH,43.075411,-72.41902,2
63332,MO,38.590155,-90.89093,1
97113,OR,45.515181,-123.05089,1
48371,MI,42.823968,-83.27921,1
11372,NY,40.750146,-73.88433,1
30324,GA,33.818304,-84.35779,1
07920,NJ,40.6789,-74.57039,1
48042,MI,42.68347,-82.92958,1
97034,OR,45.40765,-122.6811,1
46240,IN,39.902039,-86.12948,1
55415,MN,44.973415,-93.25941,1
33619,FL,27.94605,-82.37525,1
10461,NY,40.842917,-73.83819,2
27403,NC,36.064485,-79.82206,1
53951,WI,43.393526,-89.84489,2
41042,KY,38.983853,-84.64401,1
61615,IL,40.764368,-89.6448,1
11717,NY,40.783954,-73.24517,1
55433,MN,45.163848,-93.3195,2
84062,UT,40.38584,-111.73333,1
92691,CA,33.611272,-117.66681,1
97219,OR,45.45867,-122.70611,1
45224,OH,39.204959,-84.53734,1
98040,WA,47.569271,-122.23233,1
48302,MI,42.5863,-83.29705,2
48094,MI,42.727731,-83.03847,1
80222,CO,39.669237,-104.92766,1
30041,GA,34.201503,-84.09764,1
94574,CA,38.511241,-122.45695,1
37076,TN,36.180507,-86.60111,1
84109,UT,40.705747,-111.79973,3
74012,OK,36.045907,-95.80694,2
91343,CA,34.239503,-118.48224,1
94705,CA,37.856926,-122.25084,1
08318,NJ,39.553504,-75.16843,1
46038,IN,39.95645,-86.00872,1
05055,VT,43.735335,-72.29086,2
04473,ME,44.889249,-68.68177,2
06119,CT,41.76255,-72.72839,1
22101,VA,38.93276,-77.1677,1
50201,IA,42.026021,-93.4484,1
01746,MA,42.196065,-71.43797,1
44310,OH,41.107655,-81.50091,1
40505,KY,38.058477,-84.46109,1
91765,CA,34.004172,-117.81673,1
18036,PA,40.508855,-75.40103,1
02035,MA,42.061427,-71.24232,1
02601,MA,41.654741,-70.2895,1
75115,TX,32.599286,-96.85882,1
92804,CA,33.818165,-117.97304,1
06804,CT,41.465811,-73.39982,1
24450,VA,37.794344,-79.47658,2
32250,FL,30.284641,-81.39844,1
03824,NH,43.128085,-70.96035,1
90245,CA,33.921313,-118.40843,1
02465,MA,42.351046,-71.22677,2
48310,MI,42.563644,-83.07158,1
03885,NH,43.015756,-70.90192,1
02816,RI,41.69105,-71.57462,1
90014,CA,34.042912,-118.25193,1
01852,MA,42.634112,-71.29849,1
96707,HI,21.345535,-158.08587,2
95828,CA,38.484747,-121.4024,1
98801,WA,47.425497,-120.32881,1
04102,ME,43.658632,-70.2911,1
52301,IA,41.790216,-92.07684,1
50312,IA,41.587039,-93.67356,1
19003,PA,40.000861,-75.29694,2
23608,VA,37.151315,-76.54812,1
32580,FL,30.507047,-86.49702,1
38134,TN,35.193046,-89.86559,1
63122,MO,38.582702,-90.40966,1
12740,NY,41.85304,-74.52915,1
06268,CT,41.806041,-72.26127,1
19087,PA,40.058808,-75.40069,1
26201,WV,38.997267,-80.20915,1
23462,VA,36.839648,-76.15177,3
02474,MA,42.419496,-71.15635,1
03825,NH,43.208136,-71.04356,1
93060,CA,34.367474,-119.07317,1
03261,NH,43.216633,-71.2079,1
04259,ME,44.231811,-69.99897,2
06110,CT,41.7313,-72.73374,1
21042,MD,39.276305,-76.86082,1
02571,MA,41.751554,-70.71059,1
04101,ME,43.660525,-70.25862,5
03801,NH,43.070188,-70.77684,1
07458,NJ,41.054568,-74.09616,1
46227,IN,39.678495,-86.12973,2
46142,IN,39.62068,-86.15126,2
04011,ME,43.8992,-69.95894,1
04086,ME,43.94674,-69.96163,2
78212,TX,29.460381,-98.49649,2
22630,VA,38.926615,-78.17499,1
85331,AZ,33.789204,-111.96301,2
10962,NY,41.047996,-73.96215,1
84067,UT,41.173226,-112.05093,1
19335,PA,40.02342,-75.71389,1
02809,RI,41.6842,-71.26866,1
30349,GA,33.61541,-84.49033,1
90031,CA,34.07871,-118.2161,2
20902,MD,39.040759,-77.04876,1
01773,MA,42.425537,-71.30316,1
25301,WV,38.350647,-81.63028,1
46077,IN,39.960858,-86.28252,2
04849,ME,44.325944,-69.03065,1
20912,MD,38.98236,-77.00044,1
91007,CA,34.126957,-118.05216,1
04210,ME,44.089173,-70.24143,2
46219,IN,39.78001,-86.04889,1
55411,MN,44.999165,-93.29823,1
17857,PA,40.899361,-76.78947,1
81321,CO,37.344985,-108.60355,1
03862,NH,42.97778,-70.83055,2
14450,NY,43.091714,-77.43483,1
04074,ME,43.583224,-70.35268,1
46254,IN,39.844024,-86.26464,2
63135,MO,38.74785,-90.30258,1
23062,VA,37.257466,-76.49661,1
04032,ME,43.843778,-70.10172,1
03840,NH,43.038279,-70.84714,1
54971,WI,43.849309,-88.84494,1
44406,OH,41.029666,-80.76396,4
42025,KY,36.854812,-88.33515,1
23434,VA,36.735893,-76.59656,1
50401,IA,43.153969,-93.20037,1
63132,MO,38.675784,-90.37463,1
02130,MA,42.309998,-71.11171,1
04085,ME,43.770432,-70.63812,1
03820,NH,43.190984,-70.88787,1
04578,ME,43.974367,-69.68366,1
04108,ME,43.665177,-70.19475,1
03909,ME,43.159537,-70.65239,1
13760,NY,42.113974,-76.05256,1
70808,LA,30.411391,-91.1497,2
95030,CA,37.228594,-121.98396,2
23513,VA,36.888147,-76.23909,1
92509,CA,33.998751,-117.44695,1
63108,MO,38.646201,-90.25435,1
48092,MI,42.511293,-83.0597,1
84103,UT,40.777746,-111.87491,1
16844,PA,40.896662,-77.91555,1
33626,FL,28.052799,-82.61135,1
11228,NY,40.617563,-74.01168,1
84057,UT,40.311854,-111.70561,1
63121,MO,38.706301,-90.29609,1
60417,IL,41.439034,-87.61173,1
84041,UT,41.07221,-111.97625,1
85054,AZ,33.689558,-111.96463,1
27312,NC,35.756091,-79.17848,1
84107,UT,40.659997,-111.88394,1
84058,UT,40.278086,-111.71067,1
98121,WA,47.61487,-122.34578,1
99826,AK,58.434052,-135.73088,1
99801,AK,58.358599,-134.54749,1
55401,MN,44.984615,-93.27137,3
55616,MN,47.077723,-91.66464,1
63105,MO,38.645484,-90.32888,2
63033,MO,38.79505,-90.28578,1
63303,MO,38.762715,-90.53903,1
62958,IL,37.612173,-89.17587,1
63144,MO,38.619152,-90.34964,1
02108,MA,42.357903,-71.06408,1
44281,OH,41.037664,-81.73368,1
14568,NY,43.134783,-77.28515,1
92679,CA,33.639227,-117.58518,1
55804,MN,46.86242,-91.98342,1
46220,IN,39.866913,-86.12323,2
63123,MO,38.549452,-90.32525,1
94526,CA,37.811676,-121.98647,1
95118,CA,37.257643,-121.89072,1
90065,CA,34.107559,-118.22663,1
55423,MN,44.877164,-93.28124,2
63043,MO,38.725331,-90.44451,1
91791,CA,34.063645,-117.89743,1
54022,WI,44.854636,-92.61729,1
48433,MI,43.072177,-83.84883,1
92407,CA,34.198189,-117.35826,2
90402,CA,34.036759,-118.50121,1
92807,CA,33.850515,-117.79113,1
48827,MI,42.507093,-84.6579,1
65441,MO,38.126316,-91.20688,1
64154,MO,39.261679,-94.63353,1
26241,WV,38.920042,-79.8446,1
92672,CA,33.427078,-117.61401,1
89447,NV,38.94675,-119.11544,1
91104,CA,34.169356,-118.12392,3
90290,CA,34.101447,-118.59933,1
91001,CA,34.192102,-118.14206,1
14618,NY,43.116713,-77.55904,2
92584,CA,33.66035,-117.18987,1
05345,VT,43.003271,-72.65777,1
92404,CA,34.14856,-117.26298,1
70006,LA,30.013985,-90.19128,1
62901,IL,37.707763,-89.19246,2
19810,DE,39.817645,-75.50242,2
97068,OR,45.361991,-122.64443,2
60031,IL,42.375821,-87.93517,1
23507,VA,36.864047,-76.29947,1
23452,VA,36.839209,-76.09333,1
11024,NY,40.812887,-73.74094,1
11771,NY,40.868882,-73.52292,1
02536,MA,41.578992,-70.5614,1
84111,UT,40.7547,-111.88361,1
20818,MD,38.97511,-77.15928,2
16673,PA,40.328843,-78.39897,1
84093,UT,40.594948,-111.83448,1
84121,UT,40.625621,-111.8158,1
22652,VA,38.823987,-78.4531,1
05070,VT,43.830375,-72.36228,1
65401,MO,37.94384,-91.77105,1
28715,NC,35.529895,-82.70449,1
23603,VA,37.193712,-76.57178,1
95062,CA,36.9707,-121.99086,1
93950,CA,36.619065,-121.92102,1
20132,VA,39.146479,-77.72798,1
19102,PA,39.952962,-75.16558,2
77027,TX,29.739029,-95.44364,1
18954,PA,40.214652,-75.00379,1
19047,PA,40.173563,-74.91203,1
67206,KS,37.703247,-97.23166,1
23508,VA,36.886447,-76.30065,1
19131,PA,39.981112,-75.22486,1
19380,PA,39.983108,-75.59332,2
90240,CA,33.958363,-118.11987,1
78222,TX,29.379902,-98.38926,1
18977,PA,40.289939,-74.87885,1
19348,PA,39.858137,-75.71227,1
08081,NJ,39.741385,-74.99035,1
19802,DE,39.756213,-75.53312,1
78006,TX,29.851666,-98.72932,2
22932,VA,38.116217,-78.71396,1
34761,FL,28.574628,-81.52946,1
33149,FL,25.700966,-80.16195,1
77707,TX,30.065029,-94.18031,1
77565,TX,29.541285,-95.02996,2
65265,MO,39.179316,-91.88404,1
35205,AL,33.497055,-86.8057,2
44502,OH,41.086279,-80.64563,1
30662,GA,34.270167,-83.12842,1
60046,IL,42.410687,-88.05462,1
44509,OH,41.106249,-80.69471,1
30052,GA,33.823809,-83.89423,1
